Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
31,Sat,2003-03-22,,Manchester Utd,3-0,Fulham,,,Stephen Bennett,Match Report,
31,Sat,2003-03-22,,Birmingham City,1-0,West Brom,,,Paul Durkin,Match Report,
31,Sat,2003-03-22,,Newcastle Utd,5-1,Blackburn,,,Neale Barry,Match Report,
31,Sat,2003-03-22,,West Ham,2-0,Sunderland,,,Rob Styles,Match Report,
31,Sat,2003-03-22,,Chelsea,5-0,Manchester City,,,Phil Dowd,Match Report,
31,Sat,2003-03-22,,Middlesbrough,1-1,Charlton Ath,,,Mike Dean,Match Report,
31,Sat,2003-03-22,,Southampton,2-2,Aston Villa,,,Graham Barber,Match Report,
31,Sun,2003-03-23,,Liverpool,3-1,Leeds United,,,Andy D'Urso,Match Report,
31,Sun,2003-03-23,,Arsenal,2-1,Everton,,,Alan Wiley,Match Report,
31,Mon,2003-03-24,,Bolton,1-0,Tottenham,,,Graham Poll,Match Report,
32,Sat,2003-04-05,,Sunderland,1-2,Chelsea,,,Dermot Gallagher,Match Report,
32,Sat,2003-04-05,,Southampton,1-1,West Ham,,,Matt Messias,Match Report,
32,Sat,2003-04-05,,Middlesbrough,3-0,West Brom,,,Mark Halsey,Match Report,
32,Sat,2003-04-05,,Tottenham,2-1,Birmingham City,,,David Elleray,Match Report,
32,Sat,2003-04-05,,Aston Villa,1-1,Arsenal,,,Uriah Rennie,Match Report,
32,Sat,2003-04-05,,Manchester Utd,4-0,Liverpool,,,Mike Riley,Match Report,
32,Sat,2003-04-05,,Charlton Ath,1-6,Leeds United,,,Eddie Wolstenholme,Match Report,
32,Sat,2003-04-05,,Bolton,2-0,Manchester City,,,Clive Wilkes,Match Report,
32,Sun,2003-04-06,,Everton,2-1,Newcastle Utd,,,Neale Barry,Match Report,
32,Mon,2003-04-07,,Fulham,0-4,Blackburn,,,Graham Poll,Match Report,
33,Sat,2003-04-12,,Leeds United,2-2,Tottenham,,,Rob Styles,Match Report,
33,Sat,2003-04-12,,West Ham,2-2,Aston Villa,,,Mike Dean,Match Report,
33,Sat,2003-04-12,,Manchester City,0-0,Middlesbrough,,,Andy D'Urso,Match Report,
33,Sat,2003-04-12,,Birmingham City,2-0,Sunderland,,,Phil Dowd,Match Report,
33,Sat,2003-04-12,,Liverpool,2-0,Fulham,,,Alan Wiley,Match Report,
33,Sat,2003-04-12,,Chelsea,1-0,Bolton,,,Graham Barber,Match Report,
33,Sat,2003-04-12,,West Brom,1-2,Everton,,,Stephen Bennett,Match Report,
33,Sat,2003-04-12,,Newcastle Utd,2-6,Manchester Utd,,,Steve Dunn,Match Report,
33,Sat,2003-04-12,,Blackburn,1-0,Charlton Ath,,,Jeff Winter,Match Report,
35,Wed,2003-04-16,,Arsenal,2-2,Manchester Utd,,,Mark Halsey,Match Report,
34,Fri,2003-04-18,,Tottenham,0-2,Manchester City,,,Mike Riley,Match Report,
34,Sat,2003-04-19,,Bolton,1-0,West Ham,,,Uriah Rennie,Match Report,
34,Sat,2003-04-19,,Middlesbrough,0-2,Arsenal,,,David Elleray,Match Report,
34,Sat,2003-04-19,,Everton,1-2,Liverpool,,,Paul Durkin,Match Report,
34,Sat,2003-04-19,,Charlton Ath,0-2,Birmingham City,,,Neale Barry,Match Report,
34,Sat,2003-04-19,,Sunderland,1-2,West Brom,,,Graham Poll,Match Report,
34,Sat,2003-04-19,,Manchester Utd,3-1,Blackburn,,,Andy D'Urso,Match Report,
34,Sat,2003-04-19,,Southampton,3-2,Leeds United,,,Mark Halsey,Match Report,
34,Sat,2003-04-19,,Fulham,2-1,Newcastle Utd,,,Dermot Gallagher,Match Report,
34,Sat,2003-04-19,,Aston Villa,2-1,Chelsea,,,Rob Styles,Match Report,
35,Mon,2003-04-21,,Birmingham City,3-2,Southampton,,,Stephen Bennett,Match Report,
35,Mon,2003-04-21,,West Ham,1-0,Middlesbrough,,,Alan Wiley,Match Report,
35,Mon,2003-04-21,,Manchester City,3-0,Sunderland,,,Graham Barber,Match Report,
35,Mon,2003-04-21,,West Brom,2-3,Tottenham,,,Phil Dowd,Match Report,
35,Mon,2003-04-21,,Newcastle Utd,1-1,Aston Villa,,,Jeff Winter,Match Report,
35,Mon,2003-04-21,,Liverpool,2-1,Charlton Ath,,,Steve Dunn,Match Report,
35,Mon,2003-04-21,,Chelsea,4-1,Everton,,,Mike Riley,Match Report,
35,Mon,2003-04-21,,Blackburn,0-0,Bolton,,,Mike Dean,Match Report,
35,Tue,2003-04-22,,Leeds United,2-0,Fulham,,,Neale Barry,Match Report,
36,Sat,2003-04-26,,Leeds United,2-3,Blackburn,,,Paul Durkin,Match Report,
36,Sat,2003-04-26,,Bolton,2-2,Arsenal,,,Andy D'Urso,Match Report,
36,Sat,2003-04-26,,Everton,2-1,Aston Villa,,,Graham Poll,Match Report,
36,Sat,2003-04-26,,Chelsea,1-1,Fulham,,,David Elleray,Match Report,
36,Sat,2003-04-26,,Charlton Ath,2-1,Southampton,,,Alan Wiley,Match Report,
36,Sat,2003-04-26,,Sunderland,0-1,Newcastle Utd,,,Stephen Bennett,Match Report,
36,Sat,2003-04-26,,Birmingham City,3-0,Middlesbrough,,,Mike Dean,Match Report,
36,Sat,2003-04-26,,West Brom,0-6,Liverpool,,,Dermot Gallagher,Match Report,
36,Sun,2003-04-27,,Tottenham,0-2,Manchester Utd,,,Jeff Winter,Match Report,
36,Sun,2003-04-27,,Manchester City,0-1,West Ham,,,Rob Styles,Match Report,
37,Sat,2003-05-03,,Fulham,2-0,Everton,,,Graham Barber,Match Report,
37,Sat,2003-05-03,,West Ham,1-0,Chelsea,,,Andy D'Urso,Match Report,
37,Sat,2003-05-03,,Blackburn,1-1,West Brom,,,Rob Styles,Match Report,
37,Sat,2003-05-03,,Middlesbrough,5-1,Tottenham,,,Uriah Rennie,Match Report,
37,Sat,2003-05-03,,Newcastle Utd,1-0,Birmingham City,,,David Elleray,Match Report,
37,Sat,2003-05-03,,Southampton,0-0,Bolton,,,Phil Dowd,Match Report,
37,Sat,2003-05-03,,Aston Villa,1-0,Sunderland,,,Steve Dunn,Match Report,
37,Sat,2003-05-03,,Manchester Utd,4-1,Charlton Ath,,,Mark Halsey,Match Report,
37,Sat,2003-05-03,,Liverpool,1-2,Manchester City,,,Neale Barry,Match Report,
37,Sun,2003-05-04,,Arsenal,2-3,Leeds United,,,Alan Wiley,Match Report,
33,Wed,2003-05-07,,Arsenal,6-1,Southampton,,,Uriah Rennie,Match Report,
38,Sun,2003-05-11,,Manchester City,0-1,Southampton,,,Mike Dean,Match Report,
38,Sun,2003-05-11,,Charlton Ath,0-1,Fulham,,,Dermot Gallagher,Match Report,
38,Sun,2003-05-11,,West Brom,2-2,Newcastle Utd,,,Graham Barber,Match Report,
38,Sun,2003-05-11,,Leeds United,3-1,Aston Villa,,,Mark Halsey,Match Report,
38,Sun,2003-05-11,,Tottenham,0-4,Blackburn,,,Andy D'Urso,Match Report,
38,Sun,2003-05-11,,Sunderland,0-4,Arsenal,,,Paul Durkin,Match Report,
38,Sun,2003-05-11,,Birmingham City,2-2,West Ham,,,Graham Poll,Match Report,
38,Sun,2003-05-11,,Bolton,2-1,Middlesbrough,,,Rob Styles,Match Report,
38,Sun,2003-05-11,,Everton,1-2,Manchester Utd,,,Mike Riley,Match Report,
38,Sun,2003-05-11,,Chelsea,2-1,Liverpool,,,Alan Wiley,Match Report,
