Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
31,Fri,1999-04-02,,Aston Villa,0-0,West Ham,,,Gary Willard,Match Report,
31,Sat,1999-04-03,,Sheffield Weds,1-2,Coventry City,,,Keith Burge,Match Report,
31,Sat,1999-04-03,,Tottenham,0-2,Leicester City,,,Neale Barry,Match Report,
31,Sat,1999-04-03,,Charlton Ath,0-1,Chelsea,,,Rob Harris,Match Report,
31,Sat,1999-04-03,,Liverpool,3-2,Everton,,,David Elleray,Match Report,
31,Sat,1999-04-03,,Blackburn,0-0,Middlesbrough,,,Alan Wilkie,Match Report,
31,Sat,1999-04-03,,Wimbledon,1-1,Manchester Utd,,,Graham Barber,Match Report,
31,Sat,1999-04-03,,Southampton,0-0,Arsenal,,,Peter Jones,Match Report,
31,Sat,1999-04-03,,Leeds United,3-1,Nott'ham Forest,,,Paul Alcock,Match Report,
31,Sat,1999-04-03,,Derby County,3-4,Newcastle Utd,,,Dermot Gallagher,Match Report,
32,Mon,1999-04-05,,Everton,1-2,Sheffield Weds,,,Mike Reed,Match Report,
32,Mon,1999-04-05,,Coventry City,1-0,Southampton,,,Uriah Rennie,Match Report,
32,Mon,1999-04-05,,Middlesbrough,3-1,Wimbledon,,,Paul Durkin,Match Report,
32,Mon,1999-04-05,,Nott'ham Forest,2-2,Liverpool,,,Dermot Gallagher,Match Report,
32,Mon,1999-04-05,,Newcastle Utd,1-1,Tottenham,,,Mike Riley,Match Report,
32,Mon,1999-04-05,,West Ham,0-1,Charlton Ath,,,Steve Dunn,Match Report,
32,Tue,1999-04-06,,Leicester City,2-2,Aston Villa,,,Stephen Lodge,Match Report,
32,Tue,1999-04-06,,Arsenal,1-0,Blackburn,,,Graham Poll,Match Report,
33,Sat,1999-04-10,,Aston Villa,3-0,Southampton,,,Neale Barry,Match Report,
33,Sat,1999-04-10,,Middlesbrough,2-0,Charlton Ath,,,Uriah Rennie,Match Report,
33,Sat,1999-04-10,,Leicester City,0-0,West Ham,,,Jeff Winter,Match Report,
33,Sat,1999-04-10,,Derby County,1-0,Nott'ham Forest,,,Graham Barber,Match Report,
33,Sun,1999-04-11,,Wimbledon,1-2,Chelsea,,,Gary Willard,Match Report,
33,Sun,1999-04-11,,Everton,2-0,Coventry City,,,Rob Harris,Match Report,
33,Mon,1999-04-12,,Leeds United,0-0,Liverpool,,,Peter Jones,Match Report,
28,Wed,1999-04-14,,Middlesbrough,0-0,Chelsea,,,Neale Barry,Match Report,
34,Sat,1999-04-17,,Newcastle Utd,1-3,Everton,,,Graham Poll,Match Report,
34,Sat,1999-04-17,,Nott'ham Forest,0-1,Tottenham,,,Gary Willard,Match Report,
34,Sat,1999-04-17,,Southampton,3-3,Blackburn,,,Graham Barber,Match Report,
34,Sat,1999-04-17,,Manchester Utd,3-0,Sheffield Weds,,,Neale Barry,Match Report,
34,Sat,1999-04-17,,Coventry City,1-2,Middlesbrough,,,Peter Jones,Match Report,
34,Sat,1999-04-17,,Charlton Ath,1-1,Leeds United,,,Alan Wilkie,Match Report,
34,Sat,1999-04-17,,Liverpool,0-1,Aston Villa,,,Jeff Winter,Match Report,
34,Sat,1999-04-17,,West Ham,5-1,Derby County,,,Keith Burge,Match Report,
34,Sun,1999-04-18,,Chelsea,2-2,Leicester City,,,Mike Reed,Match Report,
34,Mon,1999-04-19,,Arsenal,5-1,Wimbledon,,,Stephen Lodge,Match Report,
30,Tue,1999-04-20,,Charlton Ath,1-4,Tottenham,,,Dermot Gallagher,Match Report,
30,Wed,1999-04-21,,Liverpool,0-1,Leicester City,,,Graham Poll,Match Report,
33,Wed,1999-04-21,,Sheffield Weds,1-1,Newcastle Utd,,,Paul Alcock,Match Report,
35,Sat,1999-04-24,,Derby County,0-0,Southampton,,,Alan Wilkie,Match Report,
35,Sat,1999-04-24,,Blackburn,1-3,Liverpool,,,Rob Harris,Match Report,
35,Sat,1999-04-24,,Tottenham,1-2,West Ham,,,Uriah Rennie,Match Report,
35,Sat,1999-04-24,,Leicester City,1-0,Coventry City,,,Graham Barber,Match Report,
35,Sat,1999-04-24,,Everton,4-1,Charlton Ath,,,Paul Alcock,Match Report,
35,Sat,1999-04-24,,Wimbledon,1-1,Newcastle Utd,,,Peter Jones,Match Report,
35,Sat,1999-04-24,,Middlesbrough,1-6,Arsenal,,,Mike Reed,Match Report,
35,Sat,1999-04-24,,Aston Villa,2-0,Nott'ham Forest,,,Paul Durkin,Match Report,
35,Sun,1999-04-25,,Leeds United,1-1,Manchester Utd,,,Dermot Gallagher,Match Report,
35,Sun,1999-04-25,,Sheffield Weds,0-0,Chelsea,,,Steve Dunn,Match Report,
36,Sat,1999-05-01,,Coventry City,2-1,Wimbledon,,,Graham Poll,Match Report,
36,Sat,1999-05-01,,Nott'ham Forest,2-0,Sheffield Weds,,,Jeff Winter,Match Report,
36,Sat,1999-05-01,,Liverpool,3-2,Tottenham,,,Stephen Lodge,Match Report,
36,Sat,1999-05-01,,West Ham,1-5,Leeds United,,,Rob Harris,Match Report,
36,Sat,1999-05-01,,Newcastle Utd,1-1,Middlesbrough,,,Mike Reed,Match Report,
36,Sat,1999-05-01,,Manchester Utd,2-1,Aston Villa,,,Keith Burge,Match Report,
36,Sat,1999-05-01,,Southampton,2-1,Leicester City,,,Paul Alcock,Match Report,
36,Sat,1999-05-01,,Chelsea,3-1,Everton,,,Dermot Gallagher,Match Report,
36,Sat,1999-05-01,,Charlton Ath,0-0,Blackburn,,,Gary Willard,Match Report,
36,Sun,1999-05-02,,Arsenal,1-0,Derby County,,,Neale Barry,Match Report,
25,Wed,1999-05-05,,Leicester City,1-2,Derby County,,,Neale Barry,Match Report,
28,Wed,1999-05-05,,Liverpool,2-2,Manchester Utd,,,David Elleray,Match Report,
32,Wed,1999-05-05,,Chelsea,1-0,Leeds United,,,Jeff Winter,Match Report,
33,Wed,1999-05-05,,Tottenham,1-3,Arsenal,,,Steve Dunn,Match Report,
37,Sat,1999-05-08,,Wimbledon,0-2,Southampton,,,Steve Dunn,Match Report,
37,Sat,1999-05-08,,Sheffield Weds,1-0,Liverpool,,,Peter Jones,Match Report,
37,Sat,1999-05-08,,Everton,6-0,West Ham,,,Alan Wilkie,Match Report,
37,Sat,1999-05-08,,Aston Villa,3-4,Charlton Ath,,,Mike Riley,Match Report,
37,Sat,1999-05-08,,Blackburn,1-2,Nott'ham Forest,,,Graham Poll,Match Report,
37,Sat,1999-05-08,,Leicester City,2-0,Newcastle Utd,,,Uriah Rennie,Match Report,
37,Sat,1999-05-08,,Derby County,0-0,Coventry City,,,Paul Alcock,Match Report,
37,Sun,1999-05-09,,Middlesbrough,0-1,Manchester Utd,,,Graham Barber,Match Report,
37,Mon,1999-05-10,,Tottenham,2-2,Chelsea,,,David Elleray,Match Report,
37,Tue,1999-05-11,,Leeds United,1-0,Arsenal,,,Gary Willard,Match Report,
33,Wed,1999-05-12,,Blackburn,0-0,Manchester Utd,,,Mike Reed,Match Report,
38,Sun,1999-05-16,,Nott'ham Forest,1-0,Leicester City,,,Steve Dunn,Match Report,
38,Sun,1999-05-16,,Charlton Ath,0-1,Sheffield Weds,,,Mike Reed,Match Report,
38,Sun,1999-05-16,,Coventry City,2-2,Leeds United,,,Stephen Lodge,Match Report,
38,Sun,1999-05-16,,Liverpool,3-0,Wimbledon,,,Neale Barry,Match Report,
38,Sun,1999-05-16,,Newcastle Utd,1-1,Blackburn,,,Jeff Winter,Match Report,
38,Sun,1999-05-16,,Southampton,2-0,Everton,,,Graham Barber,Match Report,
38,Sun,1999-05-16,,Arsenal,1-0,Aston Villa,,,Dermot Gallagher,Match Report,
38,Sun,1999-05-16,,Manchester Utd,2-1,Tottenham,,,Graham Poll,Match Report,
38,Sun,1999-05-16,,Chelsea,2-1,Derby County,,,Mike Riley,Match Report,
38,Sun,1999-05-16,,West Ham,4-0,Middlesbrough,,,Gary Willard,Match Report,
