Date,Result,Opponent,Old Elo,New Elo,Elo Change,Team
2009-10-24,0,Wolves,1148.195898611872,1134.4480516239255,-13.74784698794656,Aston Villa
2009-10-31,0,Everton,1134.4480516239255,1130.825680792699,-3.62237083122659,Aston Villa
2009-11-04,-1,West Ham,1130.825680792699,1097.0995204113287,-33.726160381370164,Aston Villa
2009-11-07,1,Bolton,1097.0995204113287,1115.046555400445,17.94703498911622,Aston Villa
2009-11-21,0,Burnley,1115.046555400445,1108.9517223038074,-6.094833096637558,Aston Villa
2009-11-28,0,Tottenham,1108.9517223038074,1113.114290551536,4.162568247728586,Aston Villa
2009-12-05,1,Hull City,1113.114290551536,1127.642778909929,14.528488358392906,Aston Villa
2009-12-12,1,Manchester Utd,1127.642778909929,1165.7503488362247,38.10756992629581,Aston Villa
2009-12-15,1,Sunderland,1165.7503488362247,1178.3402552711502,12.589906434925524,Aston Villa
2009-12-19,1,Stoke City,1178.3402552711502,1194.2372806288756,15.897025357725397,Aston Villa
2009-12-27,-1,Arsenal,1194.2372806288756,1172.9514277935216,-21.285852835354035,Aston Villa
2009-12-29,-1,Liverpool,1172.9514277935216,1147.8991929276153,-25.052234865906257,Aston Villa
2010-01-17,0,West Ham,1147.8991929276153,1137.9859781123241,-9.913214815291212,Aston Villa
2010-01-27,0,Arsenal,1137.9859781123241,1147.498619909148,9.5126417968238,Aston Villa
2010-01-30,1,Fulham,1147.498619909148,1164.8099429974388,17.31132308829092,Aston Villa
2010-02-06,0,Tottenham,1164.8099429974388,1164.0296369931878,-0.7803060042510879,Aston Villa
2010-02-10,0,Manchester Utd,1164.0296369931878,1173.9297452306298,9.900108237442055,Aston Villa
2010-02-21,1,Burnley,1173.9297452306298,1183.8695233864214,9.9397781557916,Aston Villa
2010-03-13,0,Stoke City,1183.8695233864214,1174.5670510269972,-9.3024723594242,Aston Villa
2010-03-16,1,Wigan Athletic,1174.5670510269972,1185.6088661614444,11.041815134447234,Aston Villa
2010-03-20,0,Wolves,1185.6088661614444,1171.9464673991924,-13.662398762251996,Aston Villa
2010-03-24,0,Sunderland,1171.9464673991924,1161.8751620517098,-10.071305347482621,Aston Villa
2010-03-27,-1,Chelsea,1161.8751620517098,1143.7667585055858,-18.10840354612401,Aston Villa
2010-04-03,1,Bolton,1143.7667585055858,1157.7143064664174,13.947547960831571,Aston Villa
2010-04-14,0,Everton,1157.7143064664174,1159.8316952421162,2.117388775698828,Aston Villa
2010-04-18,1,Portsmouth,1159.8316952421162,1169.9209162987847,10.08922105666852,Aston Villa
2010-04-21,1,Hull City,1169.9209162987847,1179.0422052232545,9.121288924469809,Aston Villa
2010-04-25,1,Birmingham City,1179.0422052232545,1195.0589133547933,16.016708131538735,Aston Villa
2010-05-01,-1,Manchester City,1195.0589133547933,1168.5591473211707,-26.499766033622564,Aston Villa
2010-05-09,-1,Blackburn,1168.5591473211707,1138.5199440287308,-30.03920329243988,Aston Villa
2010-08-14,1,West Ham,1138.5199440287308,1153.2613976121872,14.741453583456405,Aston Villa
2010-08-22,-1,Newcastle Utd,1153.2613976121872,1114.4207288701898,-38.84066874199743,Aston Villa
2010-08-29,1,Everton,1114.4207288701898,1143.6398603403497,29.219131470159937,Aston Villa
2010-09-13,-1,Stoke City,1143.6398603403497,1109.4162910266398,-34.22356931370996,Aston Villa
2010-09-18,0,Bolton,1109.4162910266398,1102.9040615829313,-6.51222944370852,Aston Villa
2010-09-26,1,Wolves,1102.9040615829313,1121.2545250238522,18.350463440920976,Aston Villa
2010-10-02,-1,Tottenham,1121.2545250238522,1097.0335570365496,-24.22096798730263,Aston Villa
2010-10-16,0,Chelsea,1097.0335570365496,1111.2424904690124,14.2089334324628,Aston Villa
2010-10-23,-1,Sunderland,1111.2424904690124,1082.3741910949157,-28.86829937409675,Aston Villa
2010-10-31,0,Birmingham City,1082.3741910949157,1077.4809392842153,-4.893251810700349,Aston Villa
2010-11-06,0,Fulham,1077.4809392842153,1074.471896078104,-3.0090432061113006,Aston Villa
2010-11-10,1,Blackpool,1074.471896078104,1096.7309292593977,22.259033181293717,Aston Villa
2010-11-13,0,Manchester Utd,1096.7309292593977,1110.038459615529,13.307530356131338,Aston Villa
2010-11-21,-1,Blackburn,1110.038459615529,1082.3878258616196,-27.65063375390946,Aston Villa
2010-11-27,-1,Arsenal,1082.3878258616196,1064.3081975662278,-18.079628295391785,Aston Villa
2010-12-06,-1,Liverpool,1064.3081975662278,1041.7512430327424,-22.556954533485396,Aston Villa
2010-12-11,1,West Brom,1041.7512430327424,1066.2796287396104,24.528385706867994,Aston Villa
2010-12-26,-1,Tottenham,1066.2796287396104,1049.4514811195597,-16.828147620050686,Aston Villa
2010-12-28,-1,Manchester City,1049.4514811195597,1034.0657044102547,-15.385776709304992,Aston Villa
2011-01-02,0,Chelsea,1034.0657044102547,1044.5504878521906,10.48478344193586,Aston Villa
2011-01-05,-1,Sunderland,1044.5504878521906,1023.8529970421217,-20.69749081006887,Aston Villa
2011-01-16,0,Birmingham City,1023.8529970421217,1025.8546688968095,2.001671854687743,Aston Villa
2011-01-22,1,Manchester City,1025.8546688968095,1064.2644037596042,38.40973486279472,Aston Villa
2011-01-25,1,Wigan Athletic,1064.2644037596042,1083.5866293301676,19.322225570563432,Aston Villa
2011-02-01,-1,Manchester Utd,1083.5866293301676,1074.3731725980351,-9.2134567321325,Aston Villa
2011-02-05,0,Fulham,1074.3731725980351,1072.9685302520807,-1.4046423459544712,Aston Villa
2011-02-12,0,Blackpool,1072.9685302520807,1065.7072163792996,-7.261313872781102,Aston Villa
2011-02-26,1,Blackburn,1065.7072163792996,1087.7284137755473,22.02119739624777,Aston Villa
2011-03-05,-1,Bolton,1087.7284137755473,1060.5451230880872,-27.183290687460158,Aston Villa
2011-03-19,-1,Wolves,1060.5451230880872,1033.0840701609347,-27.461052927152423,Aston Villa
2011-04-02,0,Everton,1033.0840701609347,1040.7092622926048,7.625192131670019,Aston Villa
2011-04-10,1,Newcastle Utd,1040.7092622926048,1066.7103247124999,26.001062419895106,Aston Villa
2011-04-16,1,West Ham,1066.7103247124999,1088.7728267080827,22.062501995582807,Aston Villa
2011-04-23,0,Stoke City,1088.7728267080827,1084.4380322424186,-4.3347944656641175,Aston Villa
2011-04-30,-1,West Brom,1084.4380322424186,1057.7394695034413,-26.698562738977216,Aston Villa
2011-05-07,0,Wigan Athletic,1057.7394695034413,1054.6039183695907,-3.1355511338506403,Aston Villa
2011-05-15,1,Arsenal,1054.6039183695907,1088.2752661810512,33.671347811460464,Aston Villa
2011-05-22,1,Liverpool,1088.2752661810512,1119.3470728929483,31.071806711897125,Aston Villa
2011-08-13,0,Fulham,1119.3470728929483,1119.1863772955476,-0.16069559740071782,Aston Villa
2011-08-20,1,Blackburn,1119.1863772955476,1137.218010960686,18.031633665138315,Aston Villa
2011-08-27,0,Wolves,1137.218010960686,1133.055827567337,-4.162183393348869,Aston Villa
2011-09-10,0,Everton,1133.055827567337,1133.8212074908222,0.7653799234851704,Aston Villa
2011-09-17,0,Newcastle Utd,1133.8212074908222,1131.6409449314249,-2.180262559397306,Aston Villa
2011-09-25,0,QPR,1131.6409449314249,1122.0299066534083,-9.611038278016622,Aston Villa
2011-10-01,1,Wigan Athletic,1122.0299066534083,1140.1698663048874,18.139959651479103,Aston Villa
2011-10-15,-1,Manchester City,1140.1698663048874,1124.371651630449,-15.79821467443844,Aston Villa
2011-10-22,-1,West Brom,1124.371651630449,1093.802515523021,-30.569136107427994,Aston Villa
2011-10-29,0,Sunderland,1093.802515523021,1087.2593971316826,-6.543118391338339,Aston Villa
2011-11-05,1,Norwich City,1087.2593971316826,1107.7855882949223,20.526191163239673,Aston Villa
2011-11-21,-1,Tottenham,1107.7855882949223,1091.960114935543,-15.825473359379203,Aston Villa
2011-11-27,0,Swansea City,1091.960114935543,1086.849168720737,-5.110946214806063,Aston Villa
2011-12-03,-1,Manchester Utd,1086.849168720737,1076.2711091464553,-10.578059574281724,Aston Villa
2011-12-10,1,Bolton,1076.2711091464553,1089.7684447930744,13.497335646619149,Aston Villa
2011-12-18,-1,Liverpool,1089.7684447930744,1071.4646077669984,-18.303837026076053,Aston Villa
2011-12-21,-1,Arsenal,1071.4646077669984,1054.5493797163713,-16.915228050627093,Aston Villa
2011-12-26,0,Stoke City,1054.5493797163713,1056.7725331256331,2.2231534092618404,Aston Villa
2011-12-31,1,Chelsea,1056.7725331256331,1092.37533537292,35.602802247286945,Aston Villa
2012-01-02,-1,Swansea City,1092.37533537292,1062.3925135142374,-29.982821858682655,Aston Villa
2012-01-14,0,Everton,1062.3925135142374,1061.9577559623417,-0.4347575518957001,Aston Villa
2012-01-21,1,Wolves,1061.9577559623417,1081.2557901916728,19.29803422933105,Aston Villa
2012-02-01,0,QPR,1081.2557901916728,1072.117402025348,-9.13838816632483,Aston Villa
2012-02-05,-1,Newcastle Utd,1072.117402025348,1050.7371144372664,-21.3802875880815,Aston Villa
2012-02-12,-1,Manchester City,1050.7371144372664,1040.9219725355738,-9.815141901692641,Aston Villa
2012-02-25,0,Wigan Athletic,1040.9219725355738,1036.1511516325659,-4.770820903007916,Aston Villa
2012-03-03,0,Blackburn,1036.1511516325659,1031.5526556532118,-4.598495979354084,Aston Villa
2012-03-10,1,Fulham,1031.5526556532118,1063.4131652114477,31.86050955823589,Aston Villa
2012-03-24,-1,Arsenal,1063.4131652114477,1049.9966189005338,-13.416546310913873,Aston Villa
2012-03-31,-1,Chelsea,1049.9966189005338,1031.714969998654,-18.281648901879862,Aston Villa
2012-04-07,0,Liverpool,1031.714969998654,1031.0916481676288,-0.6233218310251232,Aston Villa
2012-04-09,0,Stoke City,1031.0916481676288,1033.0668806594256,1.9752324917967599,Aston Villa
2012-04-15,-1,Manchester Utd,1033.0668806594256,1025.2596973478676,-7.807183311557992,Aston Villa
2012-04-21,0,Sunderland,1025.2596973478676,1028.1138310397355,2.854133691867901,Aston Villa
2012-04-24,-1,Bolton,1028.1138310397355,998.9732167944179,-29.14061424531758,Aston Villa
2012-04-28,0,West Brom,998.9732167944179,1005.7349741548662,6.761757360448314,Aston Villa
2012-05-06,0,Tottenham,1005.7349741548662,1014.5521478813231,8.817173726456872,Aston Villa
2012-05-13,-1,Norwich City,1014.5521478813231,989.2581625408199,-25.29398534050324,Aston Villa
2012-08-18,-1,West Ham,989.2581625408199,960.5280268321969,-28.730135708622925,Aston Villa
2012-08-25,-1,Everton,960.5280268321969,951.3782063748373,-9.149820457359624,Aston Villa
2012-09-02,0,Newcastle Utd,951.3782063748373,964.3892679203161,13.01106154547881,Aston Villa
2012-09-15,1,Swansea City,964.3892679203161,997.5875894397192,33.198321519403066,Aston Villa
2012-09-22,-1,Southampton,997.5875894397192,967.73965247044,-29.847936969279203,Aston Villa
2012-09-30,0,West Brom,967.73965247044,977.4169884192755,9.677335948835548,Aston Villa
2012-10-07,-1,Tottenham,977.4169884192755,965.6283652135169,-11.788623205758654,Aston Villa
2012-10-20,-1,Fulham,965.6283652135169,950.8524197970993,-14.775945416417585,Aston Villa
2012-10-27,0,Norwich City,950.8524197970993,954.9532177646547,4.1007979675554225,Aston Villa
2012-11-03,1,Sunderland,954.9532177646547,987.3114416181221,32.35822385346739,Aston Villa
2012-11-10,-1,Manchester Utd,987.3114416181221,981.6435518257153,-5.667889792406754,Aston Villa
2012-11-17,-1,Manchester City,981.6435518257153,975.7829356546013,-5.8606161711140885,Aston Villa
2012-11-24,0,Arsenal,975.7829356546013,988.7560882295043,12.973152574902997,Aston Villa
2012-11-27,1,Reading,988.7560882295043,1011.2528110867202,22.4967228572159,Aston Villa
2012-12-01,0,QPR,1011.2528110867202,1003.7249379243096,-7.527873162410515,Aston Villa
2012-12-08,0,Stoke City,1003.7249379243096,1011.9929815825533,8.268043658243641,Aston Villa
2012-12-15,1,Liverpool,1011.9929815825533,1044.3872911385795,32.3943095560262,Aston Villa
2012-12-23,-1,Chelsea,1044.3872911385795,1027.625530480507,-16.76176065807249,Aston Villa
2012-12-26,-1,Tottenham,1027.625530480507,1012.0582338017784,-15.567296678728553,Aston Villa
2012-12-29,-1,Wigan Athletic,1012.0582338017784,984.4287724259458,-27.629461375832648,Aston Villa
2013-01-01,0,Swansea City,984.4287724259458,992.4277491431579,7.998976717212145,Aston Villa
2013-01-12,-1,Southampton,992.4277491431579,967.6623453733612,-24.765403769796762,Aston Villa
2013-01-19,0,West Brom,967.6623453733612,973.0317337111092,5.369388337747978,Aston Villa
2013-01-29,-1,Newcastle Utd,973.0317337111092,948.0593080547872,-24.972425656322002,Aston Villa
2013-02-02,0,Everton,948.0593080547872,963.2144046424205,15.155096587633352,Aston Villa
2013-02-10,1,West Ham,963.2144046424205,990.3003756987782,27.08597105635772,Aston Villa
2013-02-23,-1,Arsenal,990.3003756987782,978.154533746206,-12.145841952572255,Aston Villa
2013-03-04,-1,Manchester City,978.154533746206,970.3097339300358,-7.844799816170166,Aston Villa
2013-03-09,1,Reading,970.3097339300358,994.4809041881683,24.17117025813252,Aston Villa
2013-03-16,1,QPR,994.4809041881683,1021.567623576698,27.086719388529673,Aston Villa
2013-03-31,-1,Liverpool,1021.567623576698,1005.0896250039016,-16.477998572796423,Aston Villa
2013-04-06,1,Stoke City,1005.0896250039016,1028.4622749626685,23.372649958766942,Aston Villa
2013-04-13,0,Fulham,1028.4622749626685,1032.090428350148,3.628153387479415,Aston Villa
2013-04-22,-1,Manchester Utd,1032.090428350148,1025.3356337356688,-6.754794614479124,Aston Villa
2013-04-29,1,Sunderland,1025.3356337356688,1051.233330064848,25.897696329179098,Aston Villa
2013-05-04,1,Norwich City,1051.233330064848,1072.6055673921894,21.37223732734151,Aston Villa
2013-05-11,-1,Chelsea,1072.6055673921894,1058.331158247264,-14.274409144925357,Aston Villa
2013-05-19,0,Wigan Athletic,1058.331158247264,1054.9376116820695,-3.3935465651945833,Aston Villa
2013-08-17,1,Arsenal,1054.9376116820695,1094.052902351949,39.115290669879414,Aston Villa
2013-08-21,-1,Chelsea,1094.052902351949,1080.9175025838986,-13.13539976805032,Aston Villa
2013-08-24,-1,Liverpool,1080.9175025838986,1063.7875630064495,-17.129939577449022,Aston Villa
2013-09-14,-1,Newcastle Utd,1063.7875630064495,1036.5588969447842,-27.228666061665308,Aston Villa
2013-09-21,1,Norwich City,1036.5588969447842,1061.5693625918566,25.01046564707235,Aston Villa
2013-09-28,1,Manchester City,1061.5693625918566,1098.1658119072827,36.59644931542607,Aston Villa
2013-10-05,0,Hull City,1098.1658119072827,1091.073930356579,-7.091881550703647,Aston Villa
2013-10-20,-1,Tottenham,1091.073930356579,1075.2300462621304,-15.84388409444864,Aston Villa
2013-10-26,-1,Everton,1075.2300462621304,1058.6608350436195,-16.569211218510873,Aston Villa
2013-11-02,0,West Ham,1058.6608350436195,1056.2234497998313,-2.437385243788185,Aston Villa
2013-11-09,1,Cardiff City,1056.2234497998313,1079.2715013722363,23.04805157240503,Aston Villa
2013-11-25,0,West Brom,1079.2715013722363,1078.097936493562,-1.1735648786743695,Aston Villa
2013-11-30,0,Sunderland,1078.097936493562,1067.9383186790703,-10.15961781449164,Aston Villa
2013-12-04,1,Southampton,1067.9383186790703,1095.8396614224228,27.901342743352416,Aston Villa
2013-12-08,-1,Fulham,1095.8396614224228,1059.0496874000414,-36.78997402238133,Aston Villa
2013-12-15,-1,Manchester Utd,1059.0496874000414,1042.838668526017,-16.211018874024376,Aston Villa
2013-12-21,-1,Stoke City,1042.838668526017,1017.6260551860537,-25.212613339963355,Aston Villa
2013-12-26,-1,Crystal Palace,1017.6260551860537,987.2413788254361,-30.38467636061762,Aston Villa
2013-12-28,0,Swansea City,987.2413788254361,990.1284717598608,2.887092934424686,Aston Villa
2014-01-01,1,Sunderland,990.1284717598608,1014.2426412822332,24.114169522372435,Aston Villa
2014-01-13,-1,Arsenal,1014.2426412822332,1006.5330522847165,-7.709588997516676,Aston Villa
2014-01-18,0,Liverpool,1006.5330522847165,1019.8913733151632,13.358321030446632,Aston Villa
2014-01-29,1,West Brom,1019.8913733151632,1044.7250802009432,24.83370688578009,Aston Villa
2014-02-01,-1,Everton,1044.7250802009432,1029.7833163359544,-14.941763864988843,Aston Villa
2014-02-08,-1,West Ham,1029.7833163359544,1001.795457691542,-27.987858644412427,Aston Villa
2014-02-11,0,Cardiff City,1001.795457691542,997.1397635837461,-4.655694107795853,Aston Villa
2014-02-23,-1,Newcastle Utd,997.1397635837461,976.1417833935802,-20.99798019016589,Aston Villa
2014-03-02,1,Norwich City,976.1417833935802,1004.0803207864833,27.938537392903072,Aston Villa
2014-03-15,1,Chelsea,1004.0803207864833,1048.2425538836912,44.162233097207945,Aston Villa
2014-03-23,-1,Stoke City,1048.2425538836912,1025.0087518260414,-23.233802057649882,Aston Villa
2014-03-29,-1,Manchester Utd,1025.0087518260414,1009.952139365784,-15.056612460257384,Aston Villa
2014-04-05,-1,Fulham,1009.952139365784,978.4292455449547,-31.522893820829267,Aston Villa
2014-04-12,-1,Crystal Palace,978.4292455449547,957.4506299742342,-20.978615570720535,Aston Villa
2014-04-19,0,Southampton,957.4506299742342,965.0453034222862,7.594673448052049,Aston Villa
2014-04-26,-1,Swansea City,965.0453034222862,942.4342800059,-22.611023416386274,Aston Villa
2014-05-03,1,Hull City,942.4342800059,969.5903940809504,27.156114075050482,Aston Villa
2014-05-07,-1,Manchester City,969.5903940809504,963.9942360812519,-5.596157999698562,Aston Villa
2014-05-11,-1,Tottenham,963.9942360812519,952.3002516908834,-11.693984390368428,Aston Villa
2014-08-16,1,Stoke City,952.3002516908834,988.6154503819,36.315198691016576,Aston Villa
2014-08-23,0,Newcastle Utd,988.6154503819,987.7565809872335,-0.8588693946664989,Aston Villa
2014-08-31,1,Hull City,987.7565809872335,1010.5791774554691,22.822596468235588,Aston Villa
2014-09-13,1,Liverpool,1010.5791774554691,1053.6203207540452,43.04114329857612,Aston Villa
2014-09-20,-1,Arsenal,1053.6203207540452,1041.7700593876757,-11.850261366369523,Aston Villa
2014-09-27,-1,Chelsea,1041.7700593876757,1033.5029095679397,-8.267149819736005,Aston Villa
2014-10-04,-1,Manchester City,1033.5029095679397,1025.7818706951603,-7.721038872779445,Aston Villa
2014-10-18,-1,Everton,1025.7818706951603,1008.052187472046,-17.729683223114307,Aston Villa
2014-10-27,-1,QPR,1008.052187472046,974.2056116800244,-33.846575792021554,Aston Villa
2014-11-02,-1,Tottenham,974.2056116800244,959.1581055443841,-15.047506135640333,Aston Villa
2014-11-08,0,West Ham,959.1581055443841,968.7063409145023,9.548235370118277,Aston Villa
2014-11-24,0,Southampton,968.7063409145023,983.3388396965288,14.63249878202646,Aston Villa
2014-11-29,0,Burnley,983.3388396965288,979.9983195520833,-3.3405201444454633,Aston Villa
2014-12-02,1,Crystal Palace,979.9983195520833,1009.8182266974685,29.819907145385173,Aston Villa
2014-12-07,1,Leicester City,1009.8182266974685,1028.0477135006536,18.22948680318507,Aston Villa
2014-12-13,-1,West Brom,1028.0477135006536,999.3940508974629,-28.653662603190696,Aston Villa
2014-12-20,0,Manchester Utd,999.3940508974629,1014.5260217789981,15.131970881535267,Aston Villa
2014-12-26,-1,Swansea City,1014.5260217789981,993.4366931422846,-21.089328636713503,Aston Villa
2014-12-28,0,Sunderland,993.4366931422846,997.9984311695448,4.561738027260162,Aston Villa
2015-01-01,0,Crystal Palace,997.9984311695448,998.177460035664,0.17902886611921076,Aston Villa
2015-01-10,-1,Leicester City,998.177460035664,967.7241741855523,-30.453285850111683,Aston Villa
2015-01-17,-1,Liverpool,967.7241741855523,956.4240936560357,-11.300080529516663,Aston Villa
2015-02-01,-1,Arsenal,956.4240936560357,948.4288372345035,-7.99525642153219,Aston Villa
2015-02-07,-1,Chelsea,948.4288372345035,943.0685892220406,-5.3602480124628755,Aston Villa
2015-02-10,-1,Hull City,943.0685892220406,916.9390074936789,-26.1295817283617,Aston Villa
2015-02-21,-1,Stoke City,916.9390074936789,903.9513895586665,-12.987617935012395,Aston Villa
2015-02-28,-1,Newcastle Utd,903.9513895586665,888.848929146139,-15.102460412527535,Aston Villa
2015-03-03,1,West Brom,888.848929146139,924.3928538844309,35.543924738291935,Aston Villa
2015-03-14,1,Sunderland,924.3928538844309,954.0685115612456,29.675657676814694,Aston Villa
2015-03-21,-1,Swansea City,954.0685115612456,937.4953972924311,-16.573114268814493,Aston Villa
2015-04-04,-1,Manchester Utd,937.4953972924311,930.9338909567197,-6.561506335711442,Aston Villa
2015-04-07,0,QPR,930.9338909567197,929.6104261567388,-1.3234647999809113,Aston Villa
2015-04-11,1,Tottenham,929.6104261567388,970.4470099622297,40.83658380549093,Aston Villa
2015-04-25,-1,Manchester City,970.4470099622297,960.2902642758353,-10.156745686394402,Aston Villa
2015-05-02,1,Everton,960.2902642758353,997.3963809212563,37.106116645421025,Aston Villa
2015-05-09,1,West Ham,997.3963809212563,1025.4306390786678,28.0342581574115,Aston Villa
2015-05-16,-1,Southampton,1025.4306390786678,1002.9936665260917,-22.436972552576094,Aston Villa
2015-05-24,-1,Burnley,1002.9936665260917,974.8741907840304,-28.119475742061354,Aston Villa
2015-08-08,1,Bournemouth,974.8741907840304,1001.6789928871699,26.804802103139536,Aston Villa
2015-08-14,-1,Manchester Utd,1001.6789928871699,990.710333747726,-10.968659139443844,Aston Villa
2015-08-22,-1,Crystal Palace,990.710333747726,973.6973941489247,-17.01293959880138,Aston Villa
2015-08-29,0,Sunderland,973.6973941489247,975.4834285609832,1.7860344120584841,Aston Villa
2015-09-13,-1,Leicester City,975.4834285609832,959.8185075392726,-15.664921021710597,Aston Villa
2015-09-19,-1,West Brom,959.8185075392726,942.6520754849398,-17.166432054332745,Aston Villa
2015-09-26,-1,Liverpool,942.6520754849398,929.13879683924,-13.51327864569987,Aston Villa
2015-10-03,-1,Stoke City,929.13879683924,913.9660168745322,-15.172779964707729,Aston Villa
2015-10-17,-1,Chelsea,913.9660168745322,905.5836405659583,-8.382376308573953,Aston Villa
2015-10-24,-1,Swansea City,905.5836405659583,891.4946958698616,-14.088944696096632,Aston Villa
2015-11-02,-1,Tottenham,891.4946958698616,884.0942736062296,-7.400422263631981,Aston Villa
2015-11-08,0,Manchester City,884.0942736062296,904.5056901338571,20.411416527627466,Aston Villa
2015-11-21,-1,Everton,904.5056901338571,893.1599481575352,-11.34574197632196,Aston Villa
2015-11-28,-1,Watford,893.1599481575352,876.8167957610196,-16.343152396515507,Aston Villa
2015-12-05,0,Southampton,876.8167957610196,890.5163683880942,13.69957262707453,Aston Villa
2015-12-13,-1,Arsenal,890.5163683880942,885.0640050764927,-5.452363311601516,Aston Villa
2015-12-19,0,Newcastle Utd,885.0640050764927,893.6229669458435,8.55896186935081,Aston Villa
2015-12-26,0,West Ham,893.6229669458435,905.7718510456741,12.148884099830639,Aston Villa
2015-12-28,-1,Norwich City,905.7718510456741,885.7263109652658,-20.045540080408273,Aston Villa
2016-01-02,-1,Sunderland,885.7263109652658,864.2235215343435,-21.50278943092235,Aston Villa
2016-01-12,1,Crystal Palace,864.2235215343435,904.6637888233865,40.44026728904305,Aston Villa
2016-01-16,0,Leicester City,904.6637888233865,922.7840683441619,18.120279520775398,Aston Villa
2016-01-23,0,West Brom,922.7840683441619,932.4482069437867,9.66413859962472,Aston Villa
2016-02-02,-1,West Ham,932.4482069437867,919.4007246073255,-13.047482336461144,Aston Villa
2016-02-06,1,Norwich City,919.4007246073255,947.0901814840297,27.689456876704185,Aston Villa
2016-02-14,-1,Liverpool,947.0901814840297,932.2780508920407,-14.81213059198899,Aston Villa
2016-02-27,-1,Stoke City,932.2780508920407,918.3821716069963,-13.89587928504443,Aston Villa
2016-03-01,-1,Everton,918.3821716069963,904.4635819891023,-13.918589617893986,Aston Villa
2016-03-05,-1,Manchester City,904.4635819891023,894.8972464133412,-9.566335575761059,Aston Villa
2016-03-13,-1,Tottenham,894.8972464133412,888.4831911053743,-6.414055307966919,Aston Villa
2016-03-19,-1,Swansea City,888.4831911053743,874.0802291584648,-14.4029619469095,Aston Villa
2016-04-02,-1,Chelsea,874.0802291584648,867.0665361754606,-7.013692983004262,Aston Villa
2016-04-09,-1,Bournemouth,867.0665361754606,855.2009693186067,-11.865566856853889,Aston Villa
2016-04-16,-1,Manchester Utd,855.2009693186067,847.729840272567,-7.471129046039664,Aston Villa
2016-04-23,-1,Southampton,847.729840272567,839.7788063271399,-7.951033945427071,Aston Villa
2016-04-30,-1,Watford,839.7788063271399,826.0802150910428,-13.698591236097172,Aston Villa
2016-05-07,0,Newcastle Utd,826.0802150910428,837.648949167386,11.568734076343276,Aston Villa
2016-05-15,-1,Arsenal,837.648949167386,832.1519973452522,-5.496951822133838,Aston Villa
2019-08-10,-1,Tottenham,832.1519973452522,824.4158361134175,-7.7361612318346715,Aston Villa
2019-08-17,-1,Bournemouth,824.4158361134175,811.3813423845877,-13.03449372882983,Aston Villa
2019-08-23,1,Everton,811.3813423845877,855.3253533938321,43.94401100924438,Aston Villa
2019-08-31,-1,Crystal Palace,855.3253533938321,846.9583901831039,-8.366963210728159,Aston Villa
2019-09-16,0,West Ham,846.9583901831039,863.5535963740456,16.595206190941667,Aston Villa
2019-09-22,-1,Arsenal,863.5535963740456,855.9605555272981,-7.593040846747499,Aston Villa
2019-09-28,0,Burnley,855.9605555272981,869.2882788559505,13.327723328652382,Aston Villa
2019-10-05,1,Norwich City,869.2882788559505,899.774514023867,30.48623516791656,Aston Villa
2019-10-19,1,Brighton,899.774514023867,931.6573123785594,31.88279835469234,Aston Villa
2019-10-26,-1,Manchester City,931.6573123785594,928.0580244559002,-3.5992879226591867,Aston Villa
2019-11-02,-1,Liverpool,928.0580244559002,925.6653968008471,-2.3926276550530474,Aston Villa
2019-11-10,-1,Wolves,925.6653968008471,913.625196138891,-12.040200661956078,Aston Villa
2019-11-25,1,Newcastle Utd,913.625196138891,951.2043154166203,37.579119277729205,Aston Villa
2019-12-01,0,Manchester Utd,951.2043154166203,962.2536837008705,11.04936828425025,Aston Villa
2019-12-04,-1,Chelsea,962.2536837008705,951.9314575027086,-10.322226198161957,Aston Villa
2019-12-08,-1,Leicester City,951.9314575027086,944.4797989863077,-7.451658516400812,Aston Villa
2019-12-14,-1,Sheffield Utd,944.4797989863077,927.7336097092367,-16.74618927707104,Aston Villa
2019-12-21,-1,Southampton,927.7336097092367,906.1003858421428,-21.633223867093875,Aston Villa
2019-12-26,1,Norwich City,906.1003858421428,930.53996486618,24.43957902403713,Aston Villa
2019-12-28,-1,Watford,930.53996486618,910.0140080420185,-20.525956824161426,Aston Villa
2020-01-01,1,Burnley,910.0140080420185,943.0816485588207,33.06764051680216,Aston Villa
2020-01-12,-1,Manchester City,943.0816485588207,938.4848255292426,-4.596823029578104,Aston Villa
2020-01-18,0,Brighton,938.4848255292426,943.4898657838095,5.005040254566893,Aston Villa
2020-01-21,1,Watford,943.4898657838095,977.1529490554703,33.66308327166087,Aston Villa
2020-02-01,-1,Bournemouth,977.1529490554703,949.4295485189642,-27.72340053650612,Aston Villa
2020-02-16,-1,Tottenham,949.4295485189642,936.8226779105621,-12.606870608402119,Aston Villa
2020-02-22,-1,Southampton,936.8226779105621,921.3261005683929,-15.49657734216919,Aston Villa
2020-03-09,-1,Leicester City,921.3261005683929,909.0655363153932,-12.260564252999757,Aston Villa
2020-06-17,0,Sheffield Utd,909.0655363153932,923.1715026685506,14.105966353157442,Aston Villa
2020-06-21,-1,Chelsea,923.1715026685506,911.8843061440793,-11.287196524471256,Aston Villa
2020-06-24,0,Newcastle Utd,911.8843061440793,923.7554202401958,11.871114096116457,Aston Villa
2020-06-27,-1,Wolves,923.7554202401958,914.8590273071516,-8.89639293304424,Aston Villa
2020-07-05,-1,Liverpool,914.8590273071516,912.4632939978002,-2.3957333093513853,Aston Villa
